,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_resnet50_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000
129,1228.109,614.939,0.996259987,1143.351,652.852,0.991060019,1047.942,674.887,0.999319971,1023.09,680.153,0.998470008,1245.828,381.128,0.999989986,1256.199,312.939,0.999710023,1237.148,259.053,0.997940004,1200.785,256.366,0.999559999,,,,,,,,,,,,,956.584,420.482,0.998529971,1028.812,413.073,0.99958998,1110.09,419.318,0.999080002,1145.211,430.382,0.999670029,1306.37,404.818,0.999660015,1273.058,474.769,0.999710023,1233.253,531.58,0.999979973,1210.486,553.372,0.999960005,1139.812,497.044,0.999960005,1064.175,509.047,0.999599993,989.883,506.474,0.999939978,951.907,512.402,1,712.25,257.241,0.999559999,654.605,245.396,0.999930024,588.607,236.066,0.999920011,556.639,247.718,0.999769986,931.89,532.105,0.999949992,865.138,485.997,0.999920011,828.222,414.532,0.999989986,847.176,390.374,0.999909997,185.373,790.242,0.999989986,1622.194,769.114,0.999989986,221.952,185.223,1,1647.339,182.168,1,117.904,834.461,0.999989986,1731.583,809.917,0.999970019,142.797,118.558,1,1754.732,128.919,1
130,1231.156,612.149,0.999270022,1148.088,651.457,0.992550015,1052.599,674.887,0.999849975,1023.831,672.351,0.99891001,1245.822,387.917,1,1256.199,319.279,0.999679983,1241.86,258.835,0.998749971,1211.102,252.719,0.999249995,,,,,,,,,,,,,952.432,420.489,0.998319983,1025.085,413.197,0.999819994,1106.625,417.787,0.999660015,1139.588,430.382,0.999949992,1307.718,402.879,0.999939978,1273.639,471.944,0.999909997,1236.194,527.889,0.999989986,1213.184,550.437,0.999979973,1143.148,496.683,0.999970019,1071.484,509.047,0.99962002,995.984,506.474,0.999989986,958.538,505.844,0.999989986,716.228,258.02,0.999989986,657.886,246.011,0.999970019,593.47,235.566,0.999970019,560.882,244.993,0.999930024,936.604,532.386,0.999960005,865.85,486.423,0.999899983,828.13,417.476,1,839.523,391.578,0.999880016,185.159,790.26,1,1622.212,769.076,0.999989986,221.952,185.223,1,1647.126,182.345,1,117.904,834.293,1,1731.439,809.9,0.999970019,142.745,118.558,1,1754.935,128.867,1
131,1234.697,610.732,0.999279976,1149.974,649.079,0.994930029,1055.623,674.887,0.999779999,1028.506,672.351,0.999979973,1245.144,391.995,0.999970019,1256.504,323.573,0.999859989,1248.777,257.869,0.997240007,1222.878,246.426,0.999930024,,,,,,,,,,,,,949.278,420.672,0.995760024,1023.594,413.197,0.999090016,1105.601,416.572,0.999570012,1136.48,430.382,0.999920011,1309.041,398.671,0.999469995,1273.848,469.116,0.999899983,1236.732,527.847,0.999989986,1215.393,547.227,0.999899983,1146.631,495.38,0.999949992,1073.827,509.047,0.99970001,1000.719,507.165,0.999949992,959.822,500.837,0.999939978,721.998,258.387,0.999979973,661.558,246.799,0.999979973,596.435,235.304,1,565.929,241.023,0.999979973,940.462,533.691,0.999979973,866.056,486.672,0.999909997,823.295,421.544,1,828.102,394.357,0.999790013,185.309,790.448,1,1622.244,769.076,0.999989986,221.72,185.223,1,1647.118,182.401,1,117.904,834.27,0.999989986,1731.483,809.73,0.999970019,142.745,118.597,1,1755.039,128.932,1
132,1237.225,610.461,0.999419987,1150.48,648.761,0.996060014,1059.446,677.068,0.999909997,1034.183,672.351,0.999769986,1245.144,395.148,1,1256.993,327.591,0.999880016,1253.715,258.835,0.998510003,1229.277,243.135,0.999920011,,,,,,,,,,,,,945.457,420.672,0.999220014,1020.304,413.653,0.999819994,1102.396,416.047,0.999899983,1133.99,429.173,0.999970019,1309.815,397.092,0.999939978,1277.059,465.369,0.999909997,1239.816,525.011,0.999970019,1216.567,543.657,0.999870002,1148.336,494.678,0.999989986,1078.121,508.033,0.999949992,1005.197,510.987,0.999960005,967.193,500.837,0.999960005,727.12,258.502,0.999989986,663.901,247.085,0.999989986,599.693,234.455,0.999979973,566.707,236.593,0.999909997,943.853,537.296,0.999939978,867.489,489.238,0.999989986,818.473,424.93,1,824.205,397.439,0.999989986,185.159,790.437,0.999979973,1622.244,768.985,0.999989986,221.72,185.159,1,1647.126,182.409,1,117.904,834.197,0.999989986,1731.439,809.73,0.999970019,142.745,118.597,1,1755.072,128.867,1
133,1239.763,609.647,0.998660028,1152.885,648.759,0.993449986,1066.314,680.937,0.99940002,1038.13,678.416,0.999790013,1245.497,403.36,0.999989986,1257.501,330.774,0.999930024,1253.95,258.835,0.990849972,1233.133,243.135,0.99962002,,,,,,,,,,,,,943.761,420.672,0.997739971,1015.691,414.657,0.999670029,1102.342,414.167,0.999840021,1132.376,426.669,0.999960005,1311.255,394.849,0.999239981,1278.4,459.509,0.999319971,1244.363,522.249,0.999909997,1220.811,543.132,0.999930024,1152.419,494.358,0.999830008,1080.196,507.014,0.999729991,1007.956,516.787,0.999979973,972.45,500.837,1,730.217,258.533,0.999949992,668.038,247.361,0.999970019,604.527,234.455,0.999979973,574.619,233.184,0.999880016,945.044,541.819,0.999920011,873.204,492.573,0.999800026,817.84,429.847,1,815.366,402.306,1,185.159,790.448,0.999989986,1622.291,768.909,0.999989986,221.913,185.159,1,1647.126,182.523,1,117.866,834.197,0.999989986,1731.377,809.747,0.999970019,142.817,118.642,1,1755.072,128.867,1
134,1243.039,609.647,0.997120023,1154.967,644.702,0.993589997,1069.981,684.14,0.999719977,1039.56,683.387,0.999360025,1245.497,406.818,1,1257.501,335.344,0.999909997,1259.265,278.787,0.999779999,1235.625,244.542,0.999909997,,,,,,,,,,,,,941.404,420.061,0.999130011,1012.908,414.883,0.999890029,1099.656,412.79,0.999090016,1130.945,424.796,0.999790013,1312.914,390.479,0.999729991,1280.324,456.124,0.999939978,1249.011,519.458,0.999970019,1225.972,538.812,0.999989986,1155.898,494.358,0.999930024,1081.981,506.497,0.999800026,1009.964,519.8,0.999979973,972.508,506.165,1,732.949,258.576,0.999989986,672.66,247.836,0.999859989,609.83,234.455,0.999989986,577.965,227.719,0.999979973,949.865,543.617,0.999960005,876.598,496.333,0.999849975,817.84,433.875,1,810.213,406.693,0.999989986,185.162,790.455,0.999989986,1622.478,768.909,0.999989986,221.872,185.159,1,1647.149,182.619,1,117.783,834.197,0.999989986,1731.377,809.747,0.999970019,142.817,118.545,1,1755.055,128.867,1
135,1247.985,609.647,0.998820007,1155.915,643.13,0.99397999,1072.692,684.14,0.999629974,1045.545,693.128,0.999849975,1245.497,406.818,0.999989986,1258.775,335.344,0.999989986,1261.983,278.787,0.999329984,1235.725,244.542,0.999790013,,,,,,,,,,,,,938.503,419.761,0.997730017,1010.132,414.883,0.999880016,1095.725,411.454,0.998920023,1126.968,419.556,0.999920011,1314.389,386.773,0.999920011,1282.62,453.985,0.999979973,1251.141,516.966,0.999989986,1229.466,536.126,0.999729991,1159.6,494.678,0.999909997,1089.415,504.849,0.999800026,1014.143,522.317,0.999909997,975.203,513.53,0.999989986,737.075,259.103,0.999930024,676.226,248.412,0.999970019,613.018,235.933,0.999989986,581.494,225.327,0.999979973,951.415,546.052,0.999960005,880.728,496.712,0.999800026,817.84,441.142,1,802.095,415.363,0.999960005,185.309,790.448,0.999989986,1622.484,768.909,0.999989986,221.89,185.159,1,1647.185,182.619,1,117.783,834.255,0.999989986,1731.483,809.747,0.999960005,142.878,118.545,1,1755.055,128.837,1
136,1252.54,610.084,0.999379992,1159.493,640.385,0.995169997,1076.167,684.14,0.999949992,1051.935,695.48,0.999890029,1245.497,408.671,1,1258.775,339.003,0.999989986,1261.983,279.987,0.999199986,1236.386,247.326,0.999979973,,,,,,,,,,,,,933.767,419.564,0.998350024,1008.192,414.657,0.999970019,1094.117,410.613,0.994570017,1126.132,413.591,0.999859989,1317.026,385.269,0.999909997,1284.26,450.532,0.999989986,1253.515,515.216,1,1233.58,535.415,0.999939978,1162.525,494.678,0.999769986,1094.457,504.65,0.999870002,1018.122,522.413,0.999939978,979.196,522.195,1,742.353,259.266,0.999939978,680.059,249.191,0.999979973,617.917,237.36,0.999909997,587.065,225.327,0.999970019,953.968,548.525,0.999989986,883.905,500.859,0.999920011,820.511,444.235,1,798.287,423.949,0.999890029,185.404,790.455,0.999989986,1622.484,768.897,0.999989986,221.89,185.149,1,1647.219,182.573,1,117.783,834.349,0.999989986,1731.609,809.747,0.999970019,142.817,118.545,1,1754.999,128.837,1
137,1256.058,610.358,0.998149991,1164.486,639.555,0.996450007,1084.752,682.495,0.999830008,1057.443,699.708,0.999710023,1244.37,418.695,0.999989986,1259.169,346.772,0.999870002,1261.983,284.798,0.995289981,1236.386,247.326,0.999989986,,,,,,,,,,,,,930.029,418.87,0.997720003,1006.64,413.749,0.999870002,1090.734,410.37,0.993019998,1123.08,408.489,0.999629974,1317.938,382.703,0.999970019,1287.914,447.235,0.999970019,1257.635,514.077,0.999989986,1236.271,534.882,0.999930024,1165.9,495.427,0.999970019,1098.038,503.445,0.999840021,1020.749,522.413,0.999899983,983.036,528.983,0.999989986,746.181,259.69,0.999970019,682.922,249.191,0.999970019,621.61,237.572,0.999899983,590.331,225.327,0.99980998,956.956,553.352,0.999970019,886.933,502.885,0.999469995,821.766,447.17,1,796.344,429.011,0.999859989,185.443,790.578,0.999989986,1622.484,768.893,0.999989986,221.89,185.149,1,1647.226,182.523,1,117.783,834.349,0.999989986,1731.609,809.802,0.999960005,142.817,118.555,1,1754.933,128.892,1
138,1259.288,611.061,0.99901998,1166.241,637.9,0.994880021,1088.016,680.366,0.999849975,1062.378,699.708,0.999769986,1242.379,424.061,0.999989986,1259.26,354.477,0.999979973,1260.685,298.129,0.998690009,1235.625,247.326,0.999989986,,,,,,,,,,,,,927.592,418.282,0.998210013,1002.226,413.749,0.999960005,1088.768,410.37,0.993089974,1120.369,404.826,0.999750018,1319.964,379.175,0.999729991,1288.044,444.255,0.999979973,1259.095,510.985,0.999979973,1239.335,532.074,0.999949992,1170.209,495.683,0.999939978,1101.638,502.591,0.999979973,1025.94,522.317,0.999970019,985.769,534.549,0.999970019,749.463,260.031,0.999989986,691.005,249.598,0.999899983,624.288,240.92,0.999979973,597.734,226.123,0.999979973,958.64,556.242,0.999819994,889.691,506.151,0.998860002,823.294,448.641,0.999989986,796.344,433.067,0.999960005,185.649,790.455,0.999989986,1622.367,768.893,0.999989986,221.872,185.356,1,1647.306,182.285,1,117.677,834.349,0.999989986,1731.609,809.985,0.999970019,142.73,118.555,1,1754.933,128.892,1
139,1264.821,611.311,0.998269975,1172.713,634.836,0.998380005,1091.685,678.455,0.999960005,1067.058,699.708,0.999750018,1238.01,426.54,0.999949992,1260.064,362.092,0.999989986,1260.016,299.537,0.999830008,1237.94,249.188,,,,,,,,,,,,,,925.707,418.224,0.998730004,1000.771,413.749,0.999939978,1084.838,410.37,0.981209993,1118.248,404.826,0.999769986,1322.304,374.277,0.999369979,1289.193,441.968,0.999970019,1261.684,507.314,0.999979973,1244.642,531.373,0.999949992,1173.74,496.182,0.999960005,1105.244,502.547,0.999890029,1028.707,521.605,0.999880016,990.751,537.478,0.999930024,753.976,261.034,0.999939978,693.418,250.231,0.999960005,626.405,244.003,0.999979973,600.392,231.7,0.999960005,960.734,559.527,0.999710023,890.774,507.887,0.999220014,823.491,449.039,0.999979973,796.344,437.255,0.999979973,185.649,790.645,0.999989986,1622.367,768.893,0.999989986,221.689,185.356,1,1647.306,182.285,1,117.677,834.349,0.999989986,1731.609,809.802,0.999960005,142.73,118.563,1,1754.91,128.826,1
140,1267.825,611.061,0.99940002,1175.526,632.88,0.997380018,1094.456,673.426,0.999989986,1072.986,696.012,0.999930024,1235.561,431.721,0.999979973,1259.517,364.751,0.999989986,1260.016,305.997,0.999930024,1239.36,249.392,,1399.3,329.478,0.999989986,1341.34,293.483,0.999949992,1281.005,254.887,0.999670029,1256.554,245.292,0.999960005,922.754,418.165,0.998640001,997.946,415.199,0.999979973,1083.181,410.742,0.984380007,1112.432,404.254,0.999480009,1324.123,372.269,0.999859989,1289.891,437.346,0.999989986,1263.07,505.472,0.999989986,1250.198,530.59,0.999970019,1178.288,496.182,0.999949992,1108.653,502.51,0.999970019,1032.149,519.857,0.999670029,994.435,537.478,0.999960005,757.989,263.7,0.999890029,698.361,250.345,1,631.779,247.126,0.999970019,603.76,238.162,0.999970019,962.429,560.734,0.999689996,897.161,509.768,0.999469995,825.642,450.997,0.999979973,799.169,440.226,0.999960005,185.677,790.645,0.999989986,1622.367,768.893,0.999989986,221.507,185.149,1,1647.377,182.151,1,117.677,834.329,0.999989986,1731.609,809.914,0.999960005,142.73,118.563,1,1754.896,128.884,1
141,1272.034,610.358,0.999080002,1175.996,632.043,0.994040012,1094.624,670.268,0.999979973,1077.036,693.406,0.999949992,1235.01,433.798,0.999989986,1259.517,370.3,1,1260.016,315.587,0.999979973,1252.192,298.121,1,1399.3,329.478,0.999989986,1341.34,293.483,0.999939978,1281.005,254.613,0.999819994,1256.554,245.103,0.999989986,917.077,416.4,0.997910023,995.403,415.199,0.999939978,1075.586,411.858,0.981000006,1108.537,404.826,0.995299995,1325.297,369.56,0.999530017,1290.118,433.385,1,1265.377,504.636,0.999989986,1254.255,530.439,0.999989986,1181.805,496.182,0.999989986,1112.203,501.52,0.999970019,1035.143,518.169,0.999899983,999.372,537.478,0.999639988,761.063,267.556,0.999890029,703.811,250.54,0.999979973,636.674,249.564,0.999949992,604.673,246.859,0.999960005,965.405,563.419,0.999759972,897.443,512.531,0.99970001,831.847,454.696,0.999970019,804.741,440.511,0.999989986,185.784,790.645,1,1622.482,768.892,0.999989986,221.283,185.055,1,1647.427,182.151,1,117.742,834.133,0.999989986,1731.804,809.985,0.999960005,142.853,118.563,1,1754.862,128.882,1
142,1274.769,609.568,0.999870002,1178.889,631.626,0.994279981,1097.463,664.629,0.999920011,1077.743,688.991,0.999939978,1232.597,433.798,0.999989986,1259.517,370.3,1,1259.458,315.587,0.999989986,1252.047,293.211,0.999989986,1399.3,329.478,0.999989986,1341.34,293.301,0.999939978,1281.005,254.436,0.999970019,1256.554,244.76,0.999989986,915.455,416.4,0.998099983,993.96,415.199,0.999960005,1073.166,412.707,0.995419979,1105.744,405.186,0.995700002,1327.51,367.409,0.999530017,1290.197,430.302,0.999970019,1267.404,499.758,1,1260.998,527.419,0.999989986,1186.354,495.274,0.999989986,1114.678,501.52,1,1038.667,515.15,0.999899983,1006.206,535.557,0.999750018,763.588,269.703,0.999970019,709.032,251.305,1,643.263,249.602,0.999989986,608.701,252.89,0.999870002,970.137,564.053,0.999830008,901.054,515.307,0.99970001,832.929,454.768,0.999979973,809.674,441.094,0.999989986,185.677,790.644,0.999989986,1622.491,768.905,0.999989986,220.909,185.055,1,1647.427,182.179,1,117.742,834.133,0.999989986,1731.804,809.985,0.999960005,142.657,118.492,1,1754.725,128.826,1
143,1278.51,608.429,0.998880029,1181.372,631.32,0.993619978,1099.98,660.024,0.999989986,1077.784,680.648,0.999979973,1231.947,433.798,0.999890029,1259.295,370.3,0.999979973,1259.458,315.587,0.999979973,1250.54,289.056,0.999979973,1401.66,332.227,0.999979973,1343.141,293.483,0.999740005,1284.196,254.291,0.999989986,1260.531,244.76,1,913.165,416.4,0.998790026,992.146,413.989,0.999559999,1070.095,413.654,0.982980013,1102.278,406.565,0.996739984,1327.51,363.7,0.999880016,1290.197,430.203,0.999979973,1267.404,495.322,0.999960005,1260.998,523.961,0.999989986,1186.354,493.351,1,1116.683,501.489,0.999989986,1040.812,511.31,0.999469995,1007.791,531.871,0.999909997,767.469,270.949,0.999960005,711.819,251.393,0.999979973,647.325,249.602,0.999970019,614.144,256.645,0.999899983,973.64,566.065,0.999920011,903.499,518.695,0.999130011,841.138,457.258,0.999840021,813.655,441.094,0.999979973,185.677,790.645,0.999989986,1622.491,769.098,0.999989986,220.909,185.055,1,1647.344,182.181,1,117.882,834.133,0.999989986,1731.804,809.914,0.999949992,142.876,118.491,1,1754.725,128.882,1
144,1283.84,607.564,0.999740005,1186.032,631.32,0.992200017,1104.757,656.14,0.999870002,1078.307,673.194,0.999859989,,,,,,,,,,,,,1402.664,333.952,0.999970019,1344.625,295.033,0.999880016,1285.739,254.436,1,1261.455,244.76,1,910.368,416.598,0.999029994,988.791,413.989,0.999949992,1068.378,414.892,0.994939983,1099.506,409.183,0.999379992,1330.032,361.166,0.999800026,1291.698,427.534,1,1268.126,493.954,0.999970019,1263.278,520.14,0.999979973,1189.182,492.27,0.999970019,1121.394,501.489,0.999979973,1042.86,509.638,0.999930024,1008.495,528.075,0.999880016,772.03,273.132,0.999979973,714.968,251.658,0.999989986,649.67,249.602,0.999920011,618.856,256.645,0.999979973,976.069,567.11,0.999859989,904.405,519.211,0.997650027,846.185,457.603,0.999989986,820.02,441.094,1,185.896,790.834,0.999979973,1622.491,768.991,0.999989986,220.74,185.329,1,1647.344,182.181,1,117.897,834.146,0.999989986,1731.48,809.914,0.999939978,142.942,118.491,1,1754.725,128.884,1
145,1286.457,604.918,0.99950999,1190.231,631.626,0.99436003,1105.549,654.049,0.999939978,1079.011,667.513,0.999939978,,,,,,,,,,,,,1404.32,334.714,0.999979973,1347.196,295.778,0.999880016,1286.742,254.524,0.999989986,1263.904,244.76,1,908.922,416.625,0.99752003,985.553,413.725,0.999769986,1066.285,416.12,0.993770003,1099.257,411.615,0.999880016,1331.355,,,1291.86,,,1268.195,,,1264.556,,,1189.182,,,1123.808,501.426,0.999960005,1046.967,508.234,0.99980998,1008.855,521.171,0.999759972,776.779,273.132,0.999970019,719.087,251.729,0.999949992,653.518,246.239,0.999989986,626.285,256.645,0.999949992,981.101,567.11,0.999870002,905.727,521.189,0.998660028,846.329,457.919,0.999979973,824.882,440.885,0.999979973,185.896,790.834,0.999989986,1622.301,768.991,0.999989986,220.909,185.421,1,1647.183,182.249,1,117.882,834.194,0.999989986,1731.48,810.179,0.999970019,142.942,118.491,1,1754.732,129.056,1
